Tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
palleb	####	####				
      	#palub	palu	b		V	b
Perrismapiddajad	####	####				
                	#pärismaapidajat	päris_maa_pidaja	d		S	sg p
Friedrich	Friedrich	Friedrich	0		H	sg n
Tarraskit	####	####				
         	#Taraskit	Tarrask	t		H	sg p
ke	####	####				
  	#kes	kes	0		P	sg n
Moisa	####	####				
     	#mõisa	mõis	0		S	sg g
     	mõisa	mõis	0		S	adt
     	mõisa	mõis	0		S	sg p
asja	asi	asi	0		S	adt
    	@asja	asi	0		S	sg g
    	asi	asi	0		S	sg p
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
siin	@siin	siin	0		D	
    	siin	siin	0		S	sg n
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
man	man	man	0		D	
   	@man	man	0		K	
olli	####	####				
    	#oli	ole	i		V	s
,	,	,			Z	
andke	andke	and	ke		V	ge
minnole	####	####				
       	#minule	mina	le		P	sg all
andis	and	and	is		V	s
     	£andeks	andeks	0		X	
et	et	et	0		J	
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
teije	####	####				
     	#teie	sina	0		P	pl g
mand	####	####				
    	#mant	mant	0		K	
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
lätsin	lätsi	lätsi	n		V	n
      	£läksin	mine	tsin		V	sin
enne	enne	enne	0		D	
    	@enne	enne	0		K	
    	enne	enne	0		S	sg n
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
leppitut	####	####				
        	#lepitud	leppi	tut		V	tud
tenistusse	####	####				
          	#teenistuse	teenistus	0		S	sg g
aija	####	####				
    	#aja	aeg	0		S	sg g
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
maske	mask	mask	e		S	pl p
     	£makske	maks	ke		V	ge
olge	olge	ole	ge		V	ge
ni	####	####				
  	#nii	nii	0		D	
hä	####	####				
  	#hea	hea	0		A	sg n
minnole	####	####				
       	#minule	mina	le		P	sg all
se	####	####				
  	#see	see	0		P	sg n
aijasta	####	####				
       	#aasta	ajastaig	0		S	sg g
palk	palk	palk	0		S	sg n
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
egga	####	####				
    	ega	ega	0		D	
    	#ega	ega	0		J	
teije	####	####				
     	#teie	sina	0		P	pl n
sest	@sest	see	st		P	sg el
    	sest	sest	0		J	
rikkast	rikas	rikas	st		A	sg el
       	£rikkaks	rikas	st		A	sg tr
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
sa	sina	sina	0		P	sg n
  	£saa	saa	0		V	o
kui	kui	kui	0		D	
   	@kui	kui	0		J	
teije	####	####				
     	#teie	sina	0		P	pl n
minnole	####	####				
       	#minule	mina	le		P	sg all
masmatta	####	####				
        	#maksmata	maks	mata		V	mata
jättate	####	####				
       	#jätate	jät	te		V	te
.	.	.			Z	
Selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
päle	####	####				
    	#peale	peale	0		K	
    	peale	peale	0		D	
wastot	####	####				
      	#vastas	vasta	0		V	s
Perrismapiddaja	####	####				
               	#pärismaapidaja	päris_maa_pidaja	0		S	sg n
F. Tarrask	####	####				
          	#F._Tarask	F._Tarrask	0		H	sg n
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
een	####	####				
   	#ees	ees	0		K	
   	ees	ees	0		D	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
käwwe	####	####				
      	#käis	käi	vve		V	s
jo	####	####				
  	ju	ju	0		D	
  	#juba	juba	0		D	
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
Mustal	must	must	l		A	sg ad
      	must	must	l		S	sg ad
      	£Mustal	Musta	l		H	sg ad
nink	####	####				
    	#ning	ning	0		J	
lubbas	####	####				
      	#lubas	luba	s		V	s
ommast	####	####				
      	#omast	oma	st		P	sg el
palgast	palgast	palk	st		S	sg el
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ladike	####	####				
      	#laadiku	laadik	0		S	sg g
trahwist	trahv	trahv	st		S	sg el
        	£trahviks	trahv	st		S	sg tr
jätta	jätta	jät	a		V	da
kui	kui	kui	0		D	
   	@kui	kui	0		J	
minna	minna	mine	a		V	da
F. Tarrask	####	####				
          	#F._Tarask	F._Tarrask	0		H	sg n
peas	pea	pea	s		S	sg in
    	£peaks	pea	s		V	ks
lepma	####	####				
     	#leppima	leppi	ma		V	ma
,	,	,			Z	
Johann	Johann	Johann	0		H	sg n
Pödder	####	####				
      	#Põder	Pödder	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Tik	####	####				
   	#Tiik	Tik	0		H	sg n
kulden	kulden	kulden	0		S	sg n
      	£kuuldes	kuul	den		V	des
.	.	.			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
tahtse	####	####				
      	#tahtis	taht	se		V	s
minno	####	####				
     	#mind	mina	0		P	sg p
     	minu	mina	0		P	sg g
nida	####	####				
    	#nõnda	nõnda	0		D	
petta	petta	pet	a		V	da
kui	kui	kui	0		D	
   	@kui	kui	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
Zea	####	####				
   	#Sea	Zea	0		H	sg n
Peepu	Peep	Peep	0		H	adt
     	@Peepu	Peep	0		H	sg p
Maija	####	####				
     	#maja	maja	0		S	sg g
Kontrahtiga	kontraht_iga	kontraht_iga	0		S	sg n
           	kontraht_iga	kontraht_iga	0		S	sg p
           	£kontrahiga	kontraht	ga		S	sg kom
petse	####	####				
     	#pettis	pet	se		V	s
,	,	,			Z	
sest	see	see	st		P	sg el
    	@sest	sest	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
Rentse	####	####				
      	#rentis	renti	se		V	s
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
maija	####	####				
     	#maja	maja	0		S	sg p
nink	####	####				
    	#ning	ning	0		J	
arwas	arvas	arva	s		V	s
et	et	et	0		J	
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
tälle	####	####				
     	#talle	tema	le		P	sg all
ni	####	####				
  	#nii	nii	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Zea	####	####				
   	#Sea	Zea	0		H	sg n
Peep	Peep	Peep	0		H	sg n
,	,	,			Z	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Maija	####	####				
     	#maja	maja	0		S	sg p
es	es	es			H	?
  	@ei	ei	s		V	neg s
tahha	####	####				
     	taha	taha	0		K	
     	taha	taha	0		D	
     	#taha	taht	0		V	o
ennamb	####	####				
      	#enam	enam	0		D	
anda	anda	and	a		V	da
,	,	,			Z	
kontrahti	kontraht	kontraht	0		S	adt
         	kontraht	kontraht	0		S	sg p
         	£kontrahi	kontraht	0		S	sg g
eest	eest	eest	0		D	
    	@eest	eest	0		K	
    	esi	esi	st		S	sg el
olles	ole	ole	es		V	des
     	£oleks	ole	s		V	ks
massnu	####	####				
      	#maksnud	maks	nu		V	nud
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
perrast	####	####				
       	pärast	pärast	0		K	
       	#pärast	pärast	0		D	
es	es	es			H	?
  	@ei	ei	s		V	neg s
jõwwa	####	####				
     	#jõua	jõud	0		V	o
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
Maija	####	####				
     	#maja	maja	0		S	sg p
piddada	####	####				
       	#pidada	pida	da		V	da
nink	####	####				
    	#ning	ning	0		J	
leie	####	####				
    	#leidis	leid	e		V	s
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
mannu	####	####				
     	#manu	manu	0		K	
sullasest	####	####				
         	#sulaseks	sulane	st		S	sg tr
4	4	4	0		N	?
aijastast	####	####				
         	#aastaks	ajastaig	st		S	sg tr
ja	ja	ja	0		J	
joske	####	####				
     	#jooksis	jooks	e		V	s
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
nink	####	####				
    	#ning	ning	0		J	
es	es	es			H	?
  	@ei	ei	s		V	neg s
teni	####	####				
    	#teeni	teeni	0		V	o
ja	ja	ja	0		J	
nüüd	nüüd	nüüd	0		D	
pean	pean	pida	n		V	n
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
lepma	####	####				
     	#leppima	leppi	ma		V	ma
sarassega	####	####				
         	#säärasega	säärane	ga		A	sg kom
.	.	.			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
pallel	####	####				
      	#palus	palu	0		V	s
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
F	F	F	0		Y	?
Tarraskit	####	####				
         	#Taraskit	Tarrask	t		H	sg p
et	et	et	0		J	
kik	####	####				
   	#kõik	kõik	0		P	sg n
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
unnedada	####	####				
        	#unustada	unusta	da		V	da
nink	####	####				
    	#ning	ning	0		J	
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
leppis	leppi	leppi	s		V	s
      	£lepiks	leppi	s		V	ks
nink	####	####				
    	#ning	ning	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
ka	ka	ka	0		D	
mitte	mitte	mitte	0		D	
Pärahha	####	####				
       	#pearaha	pea_raha	0		S	sg p
F. Tarrask	####	####				
          	#F._Tarask	F._Tarrask	0		H	sg n
es	es	es			H	?
  	@ei	ei	s		V	neg s
massas	####	####				
      	#maksaks	maks	s		V	ks
sis	####	####				
   	siis	siis	0		D	
   	#siis	siis	0		J	
palk	palk	palk	0		S	sg n
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
massas	####	####				
      	#maksaks	maks	s		V	ks
.	.	.			Z	
Perrismapiddaja	####	####				
               	#pärismaapidaja	päris_maa_pidaja	0		S	sg n
F. Tarrask	####	####				
          	#F._Tarask	F._Tarrask	0		H	sg n
lepse	lepne	lepne	0		A	sg g
     	£leppis	leppi	se		V	s
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddariga	####	####				
         	#Padariga	Paddar	ga		H	sg kom
ärra	####	####				
    	ära	ära	0		D	
    	#ära	ära	0		V	neg o
nink	####	####				
    	#ning	ning	0		J	
masse	mass	mass	e		S	pl p
     	£maksis	maks	se		V	s
Palk	palk	palk	0		S	sg n
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
een	####	####				
   	#ees	ees	0		K	
   	ees	ees	0		D	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddarille	####	####				
          	#Padarile	Paddar	le		H	sg all
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
.	.	.			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
lubbas	####	####				
      	#lubas	luba	s		V	s
essi	####	####				
    	ise	ise	0		P	pl n
    	#ise	ise	0		P	sg n
se	####	####				
  	see	see	0		P	sg n
  	#selle	see	0		P	sg g
aasta	@aasta	aasta	0		S	sg g
     	aasta	aasta	0		S	sg n
Pärahha	####	####				
       	#pearaha	pea_raha	0		S	sg g
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
massa	####	####				
     	maksa	maks	0		V	o
     	#maksta	maks	a		V	da
,	,	,			Z	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
pallel	####	####				
      	#palus	palu	0		V	s
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
Kohhut	####	####				
      	#kohut	kohus	t		S	sg p
,	,	,			Z	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
Keiserlikko	####	####				
           	#keiserlikku	keiserlik	0		A	sg p
kihhelkonna	####	####				
           	#kihelkonna	kihelkond	0		S	sg g
kohhut	####	####				
      	#kohut	kohus	t		S	sg p
palles	####	####				
      	#paluks	palu	s		V	ks
et	et	et	0		J	
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
(	(	(			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Paddar	####	####				
      	#Padar	Paddar	0		H	sg n
)	)	)			Z	
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
kaibust	####	####				
       	#kaebust	kaebus	t		S	sg p
Perrismapiddaja	####	####				
               	#pärismaapidaja	päris_maa_pidaja	0		S	sg g
F. Tarraski	####	####				
           	#F._Taraski	F._Tarrask	0		H	sg g
päle	####	####				
    	#peale	peale	0		K	
    	peale	peale	0		D	
Palga	palga	palk	0		S	sg g
nõudmisse	nõudmine	nõudmine	se		S	adt
         	£nõudmise	nõudmine	0		S	sg g
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
taggasi	####	####				
       	#tagasi	tagasi	0		D	
       	tagasi	tagasi	0		K	
lubbas	####	####				
      	lubas	luba	s		V	s
      	#lubaks	luba	s		V	ks
.	.	.			Z	
Päkohtomehhe	####	####				
            	#peakohtumehe	pea_kohtu_mees	0		S	sg g
assemel	####	####				
       	#asemel	asemel	0		K	
Kohtumees	kohtumees	kohtu_mees	0		S	sg n
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Luk	####	####				
   	#Lukk	Luk	0		H	sg n
<allkiri>	allkiri	all_kiri	0		S	sg n
abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Peetsu	####	####				
      	#Peetsu	Peetsu	0		H	sg n
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Daniel	Daniel	Daniel	0		H	sg n
Tens	####	####				
    	#Tens	Tens	0		H	sg n
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
Koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohtukjirjotaja	####	####				
               	#kohtukirjutaja	kohtu_kirjutaja	0		S	sg n
P	P	P	0		Y	?
Anderson	####	####				
        	#Anderson	Anderson	0		H	sg n
<allkiri>	allkiri	all_kiri	0		S	sg n
